A,B,DISTANCE,CAPACITY,NUM_LANES,FTYPE,FFSPEED,ALPHA,BETA,TOLL_SEGNUM,TOLL_POLICY,TOLL_TYPE,TOLL,TOLLSEG_LEN,DIR1,DIR2,DIR3,DIR4,AM_TIME,MD_TIME,PM_TIME,EV_TIME,EA_TIME,AM_VC,MD_VC,PM_VC,EV_VC,EA_VC,AM_TOLL,MD_TOLL,PM_TOLL,EV_TOLL,EA_TOLL,AM_SOV,MD_SOV,PM_SOV,EV_SOV,EA_SOV,AM_HV2,MD_HV2,PM_HV2,EV_HV2,EA_HV2,AM_HV3,MD_HV3,PM_HV3,EV_HV3,EA_HV3,AM_TRK,MD_TRK,PM_TRK,EV_TRK,EA_TRK,TRK
100299,100283,0.0203,1650,1,97,70.1,0.75,4,0,0,0,0,0,0,0,0,0,0.29,0.13,0.15,0.12,0.12,1.18,0.59,0.77,0.42,0.16,0,0,0,0,0,6622,3257,4297,2315,827.3,0,0,0,0,0,0,0,0,0,0,864.8,476.1,577.9,319.7,187.3,1
100300,17067,0.3229,2108,3,91,68.8,0.75,4,0,0,0,0,0,0,1,0,0,0.29,0.13,0.15,0.12,0.12,1.18,0.59,0.77,0.42,0.16,0,0,0,0,0,6622,3257,4297,2315,827.3,0,0,0,0,0,0,0,0,0,0,864.8,476.1,577.9,319.7,187.3,1
100301,17069,0.5339,2108,3,91,68.8,0.75,4,0,0,0,0,0,1,0,0,0,0.29,0.13,0.15,0.12,0.12,1.18,0.59,0.77,0.42,0.16,0,0,0,0,0,6622,3257,4297,2315,827.3,0,0,0,0,0,0,0,0,0,0,864.8,476.1,577.9,319.7,187.3,1
100302,17079,1.664,2108,3,91,68.8,0.75,4,0,0,0,0,0,0,1,0,0,0.29,0.13,0.15,0.12,0.12,1.18,0.59,0.77,0.42,0.16,0,0,0,0,0,6622,3257,4297,2315,827.3,0,0,0,0,0,0,0,0,0,0,864.8,476.1,577.9,319.7,187.3,1
100302,100287,0.0329,1650,1,97,70.1,0.75,4,0,0,0,0,0,0,0,0,0,0.29,0.13,0.15,0.12,0.12,1.18,0.59,0.77,0.42,0.16,0,0,0,0,0,6622,3257,4297,2315,827.3,0,0,0,0,0,0,0,0,0,0,864.8,476.1,577.9,319.7,187.3,1
100303,100094,1.8869,1800,2,96,75.7,0.75,4,16,5,1,0,7.59,0,1,0,0,0.29,0.13,0.15,0.12,0.12,1.18,0.59,0.77,0.42,0.16,0,0,0,0,0,6622,3257,4297,2315,827.3,0,0,0,0,0,0,0,0,0,0,864.8,476.1,577.9,319.7,187.3,1
100304,100306,0.2658,2142,4,91,67.2,0.75,4,0,0,0,0,0,1,0,0,0,0.29,0.13,0.15,0.12,0.12,1.18,0.59,0.77,0.42,0.16,0,0,0,0,0,6622,3257,4297,2315,827.3,0,0,0,0,0,0,0,0,0,0,864.8,476.1,577.9,319.7,187.3,1
100305,26922,0.3504,2142,4,91,67.7,0.75,4,0,0,0,0,0,0,1,0,0,0.29,0.13,0.15,0.12,0.12,1.18,0.59,0.77,0.42,0.16,0,0,0,0,0,6622,3257,4297,2315,827.3,0,0,0,0,0,0,0,0,0,0,864.8,476.1,577.9,319.7,187.3,1
100305,100216,0.0292,1650,1,97,75.7,0.75,4,0,0,0,0,0,0,0,0,0,0.29,0.13,0.15,0.12,0.12,1.18,0.59,0.77,0.42,0.16,0,0,0,0,0,6622,3257,4297,2315,827.3,0,0,0,0,0,0,0,0,0,0,864.8,476.1,577.9,319.7,187.3,1
100306,21056,0.2786,2142,4,91,67.2,0.75,4,0,0,0,0,0,1,0,0,0,0.29,0.13,0.15,0.12,0.12,1.18,0.59,0.77,0.42,0.16,0,0,0,0,0,6622,3257,4297,2315,827.3,0,0,0,0,0,0,0,0,0,0,864.8,476.1,577.9,319.7,187.3,1
100306,100215,0.0393,1650,1,97,70.1,0.75,4,0,0,0,0,0,0,0,0,0,0.29,0.13,0.15,0.12,0.12,1.18,0.59,0.77,0.42,0.16,0,0,0,0,0,6622,3257,4297,2315,827.3,0,0,0,0,0,0,0,0,0,0,864.8,476.1,577.9,319.7,187.3,1
100307,100305,0.2645,2142,4,91,67.7,0.75,4,0,0,0,0,0,0,1,0,0,0.29,0.13,0.15,0.12,0.12,1.18,0.59,0.77,0.42,0.16,0,0,0,0,0,6622,3257,4297,2315,827.3,0,0,0,0,0,0,0,0,0,0,864.8,476.1,577.9,319.7,187.3,1
100308,100214,1.545,1800,2,96,75.7,0.75,4,0,0,1,0,0,0,1,0,0,0.29,0.13,0.15,0.12,0.12,1.18,0.59,0.77,0.42,0.16,0,0,0,0,0,6622,3257,4297,2315,827.3,0,0,0,0,0,0,0,0,0,0,864.8,476.1,577.9,319.7,187.3,1
100311,21314,0.0295,2108,3,91,69.4,0.75,4,0,0,0,0,0,1,0,0,0,0.29,0.13,0.15,0.12,0.12,1.18,0.59,0.77,0.42,0.16,0,0,0,0,0,6622,3257,4297,2315,827.3,0,0,0,0,0,0,0,0,0,0,864.8,476.1,577.9,319.7,187.3,1
100312,21313,0.0483,2108,3,91,68.8,0.75,4,0,0,0,0,0,0,1,0,0,0.29,0.13,0.15,0.12,0.12,1.18,0.59,0.77,0.42,0.16,0,0,0,0,0,6622,3257,4297,2315,827.3,0,0,0,0,0,0,0,0,0,0,864.8,476.1,577.9,319.7,187.3,1
100312,100190,0.0492,1650,1,97,70.1,0.75,4,0,0,0,0,0,0,0,0,0,0.29,0.13,0.15,0.12,0.12,1.18,0.59,0.77,0.42,0.16,0,0,0,0,0,6622,3257,4297,2315,827.3,0,0,0,0,0,0,0,0,0,0,864.8,476.1,577.9,319.7,187.3,1
100313,26915,0.1755,2158,5,91,67.2,0.75,4,0,0,0,0,0,1,0,0,0,0.29,0.13,0.15,0.12,0.12,1.18,0.59,0.77,0.42,0.16,0,0,0,0,0,6622,3257,4297,2315,827.3,0,0,0,0,0,0,0,0,0,0,864.8,476.1,577.9,319.7,187.3,1
100314,23230,0.12,2108,3,91,67.2,0.75,4,0,0,0,0,0,0,1,0,0,0.29,0.13,0.15,0.12,0.12,1.18,0.59,0.77,0.42,0.16,0,0,0,0,0,6622,3257,4297,2315,827.3,0,0,0,0,0,0,0,0,0,0,864.8,476.1,577.9,319.7,187.3,1
100314,100155,0.0736,1800,2,97,75.7,0.75,4,0,0,0,0,0,0,0,0,0,0.29,0.13,0.15,0.12,0.12,1.18,0.59,0.77,0.42,0.16,0,0,0,0,0,6622,3257,4297,2315,827.3,0,0,0,0,0,0,0,0,0,0,864.8,476.1,577.9,319.7,187.3,1
100320,21074,0.1032,2108,3,91,68.8,0.75,4,0,0,0,0,0,1,0,0,0,0.29,0.13,0.15,0.12,0.12,1.18,0.59,0.77,0.42,0.16,0,0,0,0,0,6622,3257,4297,2315,827.3,0,0,0,0,0,0,0,0,0,0,864.8,476.1,577.9,319.7,187.3,1
100321,21096,0.3344,2108,3,91,68.8,0.75,4,0,0,0,0,0,0,1,0,0,0.29,0.13,0.15,0.12,0.12,1.18,0.59,0.77,0.42,0.16,0,0,0,0,0,6622,3257,4297,2315,827.3,0,0,0,0,0,0,0,0,0,0,864.8,476.1,577.9,319.7,187.3,1
100321,100121,0.0465,2030,1,97,47,0.75,4,0,0,0,0,0,0,0,0,0,0.29,0.13,0.15,0.12,0.12,1.18,0.59,0.77,0.42,0.16,0,0,0,0,0,6622,3257,4297,2315,827.3,0,0,0,0,0,0,0,0,0,0,864.8,476.1,577.9,319.7,187.3,1
100324,33373,0.0645,2108,3,91,59.8,0.75,4,0,0,0,0,0,1,0,0,0,0.29,0.13,0.15,0.12,0.12,1.18,0.59,0.77,0.42,0.16,0,0,0,0,0,6622,3257,4297,2315,827.3,0,0,0,0,0,0,0,0,0,0,864.8,476.1,577.9,319.7,187.3,1
100326,31167,0.3352,2050,2,96,58.1,0.75,4,1,1,1,0,7.36,0,0,1,0,0.29,0.13,0.15,0.12,0.12,1.18,0.59,0.77,0.42,0.16,0,0,0,0,0,6622,3257,4297,2315,827.3,0,0,0,0,0,0,0,0,0,0,864.8,476.1,577.9,319.7,187.3,1
100328,100335,0.1791,2050,2,96,58.1,0.75,4,0,0,1,0,0,0,1,0,0,0.29,0.13,0.15,0.12,0.12,1.18,0.59,0.77,0.42,0.16,0,0,0,0,0,6622,3257,4297,2315,827.3,0,0,0,0,0,0,0,0,0,0,864.8,476.1,577.9,319.7,187.3,1
100329,21486,0.1634,2050,2,96,68.6,0.75,4,7,6,1,0,9.54,1,0,0,0,0.29,0.13,0.15,0.12,0.12,1.18,0.59,0.77,0.42,0.16,0,0,0,0,0,6622,3257,4297,2315,827.3,0,0,0,0,0,0,0,0,0,0,864.8,476.1,577.9,319.7,187.3,1
100330,21491,0.0236,4000,1,98,68,0.75,4,0,0,0,0,0,0,0,0,0,0.29,0.13,0.15,0.12,0.12,1.18,0.59,0.77,0.42,0.16,0,0,0,0,0,6622,3257,4297,2315,827.3,0,0,0,0,0,0,0,0,0,0,864.8,476.1,577.9,319.7,187.3,1
100330,21493,1.2065,2050,2,96,68.6,0.75,4,0,0,1,0,0,0,1,0,0,0.29,0.13,0.15,0.12,0.12,1.18,0.59,0.77,0.42,0.16,0,0,0,0,0,6622,3257,4297,2315,827.3,0,0,0,0,0,0,0,0,0,0,864.8,476.1,577.9,319.7,187.3,1
100334,21644,0.0923,1650,1,97,75.7,0.75,4,0,0,0,0,0,0,0,0,0,0.29,0.13,0.15,0.12,0.12,1.18,0.59,0.77,0.42,0.16,0,0,0,0,0,6622,3257,4297,2315,827.3,0,0,0,0,0,0,0,0,0,0,864.8,476.1,577.9,319.7,187.3,1
100335,31567,0.8272,2050,2,96,58.1,0.75,4,0,0,1,0,0,0,1,0,0,0.29,0.13,0.15,0.12,0.12,1.18,0.59,0.77,0.42,0.16,0,0,0,0,0,6622,3257,4297,2315,827.3,0,0,0,0,0,0,0,0,0,0,864.8,476.1,577.9,319.7,187.3,1
100335,100336,0.0548,4000,1,98,57.4,0.75,4,0,0,0,0,0,0,0,0,0,0.29,0.13,0.15,0.12,0.12,1.18,0.59,0.77,0.42,0.16,0,0,0,0,0,6622,3257,4297,2315,827.3,0,0,0,0,0,0,0,0,0,0,864.8,476.1,577.9,319.7,187.3,1
100336,28759,1.0116,2108,3,11,55.3,0.75,4,0,0,0,0,0,0,0,0,0,0.29,0.13,0.15,0.12,0.12,1.18,0.59,0.77,0.42,0.16,0,0,0,0,0,6622,3257,4297,2315,827.3,0,0,0,0,0,0,0,0,0,0,864.8,476.1,577.9,319.7,187.3,1
100337,34294,0.1025,2108,3,11,57.4,0.75,4,0,0,0,0,0,0,0,0,0,0.29,0.13,0.15,0.12,0.12,1.18,0.59,0.77,0.42,0.16,0,0,0,0,0,6622,3257,4297,2315,827.3,0,0,0,0,0,0,0,0,0,0,864.8,476.1,577.9,319.7,187.3,1
100337,100338,0.0438,4000,1,97,57.4,0.75,4,0,0,0,0,0,0,0,0,0,0.29,0.13,0.15,0.12,0.12,1.18,0.59,0.77,0.42,0.16,0,0,0,0,0,6622,3257,4297,2315,827.3,0,0,0,0,0,0,0,0,0,0,864.8,476.1,577.9,319.7,187.3,1
100338,31427,0.247,2050,2,96,58.1,0.75,4,0,0,1,0,0,1,0,0,0,0.29,0.13,0.15,0.12,0.12,1.18,0.59,0.77,0.42,0.16,0,0,0,0,0,6622,3257,4297,2315,827.3,0,0,0,0,0,0,0,0,0,0,864.8,476.1,577.9,319.7,187.3,1
100339,26073,0.0895,2142,4,11,64,0.75,4,0,0,0,0,0,0,0,0,0,0.29,0.13,0.15,0.12,0.12,1.18,0.59,0.77,0.42,0.16,0,0,0,0,0,6622,3257,4297,2315,827.3,0,0,0,0,0,0,0,0,0,0,864.8,476.1,577.9,319.7,187.3,1
100340,21706,0.5943,2050,2,96,68.6,0.75,4,3,6,1,0,4.28,0,1,0,0,0.29,0.13,0.15,0.12,0.12,1.18,0.59,0.77,0.42,0.16,0,0,0,0,0,6622,3257,4297,2315,827.3,0,0,0,0,0,0,0,0,0,0,864.8,476.1,577.9,319.7,187.3,1
100341,21542,1.6639,2050,2,96,68.6,0.75,4,0,0,1,0,0,1,0,0,0,0.29,0.13,0.15,0.12,0.12,1.18,0.59,0.77,0.42,0.16,0,0,0,0,0,6622,3257,4297,2315,827.3,0,0,0,0,0,0,0,0,0,0,864.8,476.1,577.9,319.7,187.3,1
100341,26047,0.1078,4000,1,98,68,0.75,4,0,0,0,0,0,0,0,0,0,0.29,0.13,0.15,0.12,0.12,1.18,0.59,0.77,0.42,0.16,0,0,0,0,0,6622,3257,4297,2315,827.3,0,0,0,0,0,0,0,0,0,0,864.8,476.1,577.9,319.7,187.3,1
100342,21560,0.491,2050,2,96,68.6,0.75,4,0,0,1,0,0,0,1,0,0,0.29,0.13,0.15,0.12,0.12,1.18,0.59,0.77,0.42,0.16,0,0,0,0,0,6622,3257,4297,2315,827.3,0,0,0,0,0,0,0,0,0,0,864.8,476.1,577.9,319.7,187.3,1
100343,18023,0.0322,2108,3,11,64,0.75,4,0,0,0,0,0,0,0,0,0,0.29,0.13,0.15,0.12,0.12,1.18,0.59,0.77,0.42,0.16,0,0,0,0,0,6622,3257,4297,2315,827.3,0,0,0,0,0,0,0,0,0,0,864.8,476.1,577.9,319.7,187.3,1
100344,12609,1.6052,2050,2,96,68.6,0.75,4,0,0,1,0,0,1,0,0,0,0.29,0.13,0.15,0.12,0.12,1.18,0.59,0.77,0.42,0.16,0,0,0,0,0,6622,3257,4297,2315,827.3,0,0,0,0,0,0,0,0,0,0,864.8,476.1,577.9,319.7,187.3,1
100344,100343,0.0469,4000,1,98,68,0.75,4,0,0,0,0,0,0,0,0,0,0.29,0.13,0.15,0.12,0.12,1.18,0.59,0.77,0.42,0.16,0,0,0,0,0,6622,3257,4297,2315,827.3,0,0,0,0,0,0,0,0,0,0,864.8,476.1,577.9,319.7,187.3,1
100345,12561,1.4481,2050,2,96,68.6,0.75,4,0,0,1,0,0,0,1,0,0,0.29,0.13,0.15,0.12,0.12,1.18,0.59,0.77,0.42,0.16,0,0,0,0,0,6622,3257,4297,2315,827.3,0,0,0,0,0,0,0,0,0,0,864.8,476.1,577.9,319.7,187.3,1
100346,21542,0.0402,2030,1,97,68.6,0.75,4,0,0,0,0,0,0,0,0,0,0.29,0.13,0.15,0.12,0.12,1.18,0.59,0.77,0.42,0.16,0,0,0,0,0,6622,3257,4297,2315,827.3,0,0,0,0,0,0,0,0,0,0,864.8,476.1,577.9,319.7,187.3,1
100346,26043,0.0259,2142,4,11,63.6,0.75,4,0,0,0,0,0,0,0,0,0,0.29,0.13,0.15,0.12,0.12,1.18,0.59,0.77,0.42,0.16,0,0,0,0,0,6622,3257,4297,2315,827.3,0,0,0,0,0,0,0,0,0,0,864.8,476.1,577.9,319.7,187.3,1
100347,22486,0.172,2142,4,11,64.9,0.75,4,0,0,0,0,0,0,0,0,0,0.29,0.13,0.15,0.12,0.12,1.18,0.59,0.77,0.42,0.16,0,0,0,0,0,6622,3257,4297,2315,827.3,0,0,0,0,0,0,0,0,0,0,864.8,476.1,577.9,319.7,187.3,1
100348,21798,0.0919,2142,4,11,64.9,0.75,4,0,0,0,0,0,0,0,0,0,0.29,0.13,0.15,0.12,0.12,1.18,0.59,0.77,0.42,0.16,0,0,0,0,0,6622,3257,4297,2315,827.3,0,0,0,0,0,0,0,0,0,0,864.8,476.1,577.9,319.7,187.3,1
100349,18029,0.0234,2108,3,11,65.8,0.75,4,0,0,0,0,0,0,0,0,0,0.29,0.13,0.15,0.12,0.12,1.18,0.59,0.77,0.42,0.16,0,0,0,0,0,6622,3257,4297,2315,827.3,0,0,0,0,0,0,0,0,0,0,864.8,476.1,577.9,319.7,187.3,1
100349,100345,0.0285,4000,1,97,68,0.75,4,0,0,0,0,0,0,0,0,0,0.29,0.13,0.15,0.12,0.12,1.18,0.59,0.77,0.42,0.16,0,0,0,0,0,6622,3257,4297,2315,827.3,0,0,0,0,0,0,0,0,0,0,864.8,476.1,577.9,319.7,187.3,1
100352,100379,0.0368,2030,1,98,68.6,0.75,4,0,0,0,0,0,0,0,0,0,0.29,0.13,0.15,0.12,0.12,1.18,0.59,0.77,0.42,0.16,0,0,0,0,0,6622,3257,4297,2315,827.3,0,0,0,0,0,0,0,0,0,0,864.8,476.1,577.9,319.7,187.3,1
100353,100352,0.8307,2030,1,96,68.6,0.75,4,0,0,1,0,0,0,0,0,0,0.29,0.13,0.15,0.12,0.12,1.18,0.59,0.77,0.42,0.16,0,0,0,0,0,6622,3257,4297,2315,827.3,0,0,0,0,0,0,0,0,0,0,864.8,476.1,577.9,319.7,187.3,1
100354,100356,0.766,2030,1,96,68.6,0.75,4,24,5,1,0,1,1,0,0,0,0.29,0.13,0.15,0.12,0.12,1.18,0.59,0.77,0.42,0.16,0,0,0,0,0,6622,3257,4297,2315,827.3,0,0,0,0,0,0,0,0,0,0,864.8,476.1,577.9,319.7,187.3,1
100355,100354,0.8158,2030,1,96,68.6,0.75,4,0,0,1,0,0,1,0,0,0,0.29,0.13,0.15,0.12,0.12,1.18,0.59,0.77,0.42,0.16,0,0,0,0,0,6622,3257,4297,2315,827.3,0,0,0,0,0,0,0,0,0,0,864.8,476.1,577.9,319.7,187.3,1
100356,100359,0.1988,2030,1,96,68.6,0.75,4,0,0,1,0,0,1,0,0,0,0.29,0.13,0.15,0.12,0.12,1.18,0.59,0.77,0.42,0.16,0,0,0,0,0,6622,3257,4297,2315,827.3,0,0,0,0,0,0,0,0,0,0,864.8,476.1,577.9,319.7,187.3,1
100357,100353,0.7645,2030,1,96,68.6,0.75,4,0,0,1,0,0,0,1,0,0,0.29,0.13,0.15,0.12,0.12,1.18,0.59,0.77,0.42,0.16,0,0,0,0,0,6622,3257,4297,2315,827.3,0,0,0,0,0,0,0,0,0,0,864.8,476.1,577.9,319.7,187.3,1
100358,100357,0.1845,2030,1,96,68.6,0.75,4,0,0,1,0,0,0,1,0,0,0.29,0.13,0.15,0.12,0.12,1.18,0.59,0.77,0.42,0.16,0,0,0,0,0,6622,3257,4297,2315,827.3,0,0,0,0,0,0,0,0,0,0,864.8,476.1,577.9,319.7,187.3,1
100359,100376,0.2975,2030,1,96,68.6,0.75,4,0,0,1,0,0,1,0,0,0,0.29,0.13,0.15,0.12,0.12,1.18,0.59,0.77,0.42,0.16,0,0,0,0,0,6622,3257,4297,2315,827.3,0,0,0,0,0,0,0,0,0,0,864.8,476.1,577.9,319.7,187.3,1
100360,28532,0.143,2050,2,91,67.3,0.75,4,0,0,0,0,0,0,1,0,0,0.29,0.13,0.15,0.12,0.12,1.18,0.59,0.77,0.42,0.16,0,0,0,0,0,6622,3257,4297,2315,827.3,0,0,0,0,0,0,0,0,0,0,864.8,476.1,577.9,319.7,187.3,1
100361,100363,0.2024,2030,1,96,68.6,0.75,4,0,0,1,0,0,1,0,0,0,0.29,0.13,0.15,0.12,0.12,1.18,0.59,0.77,0.42,0.16,0,0,0,0,0,6622,3257,4297,2315,827.3,0,0,0,0,0,0,0,0,0,0,864.8,476.1,577.9,319.7,187.3,1
100362,100377,0.3522,2030,1,96,68.6,0.75,4,0,0,1,0,0,0,1,0,0,0.29,0.13,0.15,0.12,0.12,1.18,0.59,0.77,0.42,0.16,0,0,0,0,0,6622,3257,4297,2315,827.3,0,0,0,0,0,0,0,0,0,0,864.8,476.1,577.9,319.7,187.3,1
100363,100365,0.1715,2030,1,96,68.6,0.75,4,0,0,1,0,0,1,0,0,0,0.29,0.13,0.15,0.12,0.12,1.18,0.59,0.77,0.42,0.16,0,0,0,0,0,6622,3257,4297,2315,827.3,0,0,0,0,0,0,0,0,0,0,864.8,476.1,577.9,319.7,187.3,1
100364,100362,0.2059,2030,1,96,68.6,0.75,4,0,0,1,0,0,0,1,0,0,0.29,0.13,0.15,0.12,0.12,1.18,0.59,0.77,0.42,0.16,0,0,0,0,0,6622,3257,4297,2315,827.3,0,0,0,0,0,0,0,0,0,0,864.8,476.1,577.9,319.7,187.3,1
100365,100373,0.5924,2030,1,96,68.6,0.75,4,0,0,1,0,0,1,0,0,0,0.29,0.13,0.15,0.12,0.12,1.18,0.59,0.77,0.42,0.16,0,0,0,0,0,6622,3257,4297,2315,827.3,0,0,0,0,0,0,0,0,0,0,864.8,476.1,577.9,319.7,187.3,1
100366,100364,0.171,2030,1,96,68.6,0.75,4,0,0,1,0,0,0,1,0,0,0.29,0.13,0.15,0.12,0.12,1.18,0.59,0.77,0.42,0.16,0,0,0,0,0,6622,3257,4297,2315,827.3,0,0,0,0,0,0,0,0,0,0,864.8,476.1,577.9,319.7,187.3,1
100369,40299,0.7264,2030,1,96,68.6,0.75,4,0,0,1,0,0,1,0,0,0,0.29,0.13,0.15,0.12,0.12,1.18,0.59,0.77,0.42,0.16,0,0,0,0,0,6622,3257,4297,2315,827.3,0,0,0,0,0,0,0,0,0,0,864.8,476.1,577.9,319.7,187.3,1
100370,100369,0.2556,2030,1,96,68.6,0.75,4,0,0,1,0,0,1,0,0,0,0.29,0.13,0.15,0.12,0.12,1.18,0.59,0.77,0.42,0.16,0,0,0,0,0,6622,3257,4297,2315,827.3,0,0,0,0,0,0,0,0,0,0,864.8,476.1,577.9,319.7,187.3,1
100371,100372,0.2669,2030,1,96,68.6,0.75,4,0,0,1,0,0,0,1,0,0,0.29,0.13,0.15,0.12,0.12,1.18,0.59,0.77,0.42,0.16,0,0,0,0,0,6622,3257,4297,2315,827.3,0,0,0,0,0,0,0,0,0,0,864.8,476.1,577.9,319.7,187.3,1
100372,100382,0.7984,2030,1,96,68.6,0.75,4,0,0,1,0,0,0,1,0,0,0.29,0.13,0.15,0.12,0.12,1.18,0.59,0.77,0.42,0.16,0,0,0,0,0,6622,3257,4297,2315,827.3,0,0,0,0,0,0,0,0,0,0,864.8,476.1,577.9,319.7,187.3,1
100373,100380,0.138,2030,1,96,68.6,0.75,4,0,0,1,0,0,1,0,0,0,0.29,0.13,0.15,0.12,0.12,1.18,0.59,0.77,0.42,0.16,0,0,0,0,0,6622,3257,4297,2315,827.3,0,0,0,0,0,0,0,0,0,0,864.8,476.1,577.9,319.7,187.3,1
100374,28552,0.0328,2030,1,98,68.6,0.75,4,0,0,0,0,0,0,0,0,0,0.29,0.13,0.15,0.12,0.12,1.18,0.59,0.77,0.42,0.16,0,0,0,0,0,6622,3257,4297,2315,827.3,0,0,0,0,0,0,0,0,0,0,864.8,476.1,577.9,319.7,187.3,1
100374,100366,0.6243,2030,1,96,68.6,0.75,4,24,5,1,0,1,0,1,0,0,0.29,0.13,0.15,0.12,0.12,1.18,0.59,0.77,0.42,0.16,0,0,0,0,0,6622,3257,4297,2315,827.3,0,0,0,0,0,0,0,0,0,0,864.8,476.1,577.9,319.7,187.3,1
100375,40064,0.8343,2108,2,91,67.3,0.75,4,0,0,0,0,0,1,0,0,0,0.29,0.13,0.15,0.12,0.12,1.18,0.59,0.77,0.42,0.16,0,0,0,0,0,6622,3257,4297,2315,827.3,0,0,0,0,0,0,0,0,0,0,864.8,476.1,577.9,319.7,187.3,1
100376,100361,0.3497,2030,1,96,68.6,0.75,4,0,0,1,0,0,1,0,0,0,0.29,0.13,0.15,0.12,0.12,1.18,0.59,0.77,0.42,0.16,0,0,0,0,0,6622,3257,4297,2315,827.3,0,0,0,0,0,0,0,0,0,0,864.8,476.1,577.9,319.7,187.3,1
100377,100358,0.3018,2030,1,96,68.6,0.75,4,0,0,1,0,0,0,1,0,0,0.29,0.13,0.15,0.12,0.12,1.18,0.59,0.77,0.42,0.16,0,0,0,0,0,6622,3257,4297,2315,827.3,0,0,0,0,0,0,0,0,0,0,864.8,476.1,577.9,319.7,187.3,1
100378,28497,0.4193,2050,2,91,66.3,0.75,4,0,0,0,0,0,1,0,0,0,0.29,0.13,0.15,0.12,0.12,1.18,0.59,0.77,0.42,0.16,0,0,0,0,0,6622,3257,4297,2315,827.3,0,0,0,0,0,0,0,0,0,0,864.8,476.1,577.9,319.7,187.3,1
100378,100355,0.0281,2030,1,97,68.6,0.75,4,0,0,0,0,0,0,0,0,0,0.29,0.13,0.15,0.12,0.12,1.18,0.59,0.77,0.42,0.16,0,0,0,0,0,6622,3257,4297,2315,827.3,0,0,0,0,0,0,0,0,0,0,864.8,476.1,577.9,319.7,187.3,1
100379,33232,0.2196,2050,2,91,66.3,0.75,4,0,0,0,0,0,0,1,0,0,0.29,0.13,0.15,0.12,0.12,1.18,0.59,0.77,0.42,0.16,0,0,0,0,0,6622,3257,4297,2315,827.3,0,0,0,0,0,0,0,0,0,0,864.8,476.1,577.9,319.7,187.3,1
100380,100370,0.8876,2030,1,96,68.6,0.75,4,0,0,1,0,0,1,0,0,0,0.29,0.13,0.15,0.12,0.12,1.18,0.59,0.77,0.42,0.16,0,0,0,0,0,6622,3257,4297,2315,827.3,0,0,0,0,0,0,0,0,0,0,864.8,476.1,577.9,319.7,187.3,1
100380,100375,0.0515,2030,1,98,68.6,0.75,4,0,0,0,0,0,0,0,0,0,0.29,0.13,0.15,0.12,0.12,1.18,0.59,0.77,0.42,0.16,0,0,0,0,0,6622,3257,4297,2315,827.3,0,0,0,0,0,0,0,0,0,0,864.8,476.1,577.9,319.7,187.3,1
100381,28552,0.2752,2108,2,91,67.3,0.75,4,0,0,0,0,0,0,1,0,0,0.29,0.13,0.15,0.12,0.12,1.18,0.59,0.77,0.42,0.16,0,0,0,0,0,6622,3257,4297,2315,827.3,0,0,0,0,0,0,0,0,0,0,864.8,476.1,577.9,319.7,187.3,1
100381,100382,0.0506,2030,1,97,68.6,0.75,4,0,0,0,0,0,0,0,0,0,0.29,0.13,0.15,0.12,0.12,1.18,0.59,0.77,0.42,0.16,0,0,0,0,0,6622,3257,4297,2315,827.3,0,0,0,0,0,0,0,0,0,0,864.8,476.1,577.9,319.7,187.3,1
100382,100374,0.1945,2030,1,96,68.6,0.75,4,0,0,1,0,0,0,1,0,0,0.29,0.13,0.15,0.12,0.12,1.18,0.59,0.77,0.42,0.16,0,0,0,0,0,6622,3257,4297,2315,827.3,0,0,0,0,0,0,0,0,0,0,864.8,476.1,577.9,319.7,187.3,1
100383,100386,0.394,2030,1,96,68.6,0.75,4,0,0,1,0,0,1,0,0,0,0.29,0.13,0.15,0.12,0.12,1.18,0.59,0.77,0.42,0.16,0,0,0,0,0,6622,3257,4297,2315,827.3,0,0,0,0,0,0,0,0,0,0,864.8,476.1,577.9,319.7,187.3,1
100384,100383,0.222,2030,1,96,68.6,0.75,4,0,0,1,0,0,1,0,0,0,0.29,0.13,0.15,0.12,0.12,1.18,0.59,0.77,0.42,0.16,0,0,0,0,0,6622,3257,4297,2315,827.3,0,0,0,0,0,0,0,0,0,0,864.8,476.1,577.9,319.7,187.3,1
100385,40317,0.5314,2030,1,96,68.6,0.75,4,0,0,1,0,0,1,0,0,0,0.29,0.13,0.15,0.12,0.12,1.18,0.59,0.77,0.42,0.16,0,0,0,0,0,6622,3257,4297,2315,827.3,0,0,0,0,0,0,0,0,0,0,864.8,476.1,577.9,319.7,187.3,1
100386,100385,0.1341,2030,1,96,68.6,0.75,4,0,0,1,0,0,1,0,0,0,0.29,0.13,0.15,0.12,0.12,1.18,0.59,0.77,0.42,0.16,0,0,0,0,0,6622,3257,4297,2315,827.3,0,0,0,0,0,0,0,0,0,0,864.8,476.1,577.9,319.7,187.3,1
100387,100403,1.8272,2030,2,96,58.1,0.75,4,0,0,1,0,0,1,0,0,0,0.29,0.13,0.15,0.12,0.12,1.18,0.59,0.77,0.42,0.16,0,0,0,0,0,6622,3257,4297,2315,827.3,0,0,0,0,0,0,0,0,0,0,864.8,476.1,577.9,319.7,187.3,1
