N,X,Y,DTA_Type,SEGNUM,Prohibit_Links,Time_Coef,Cost_Coef,VCOST
22016,917698.875,714831.25,0,0,0,-0.117,-0.584,0
22020,912731.9375,655870.0625,0,0,0,-0.117,-0.584,0
22025,941338,675257,0,0,0,-0.117,-0.584,0
22030,940698,675256,0,0,0,-0.117,-0.584,0
22035,940285,675251,0,0,0,-0.117,-0.584,0
22041,940555,680619,0,0,0,-0.117,-0.584,0
22050,870625.9577,649838.0043,0,0,0,-0.117,-0.584,0
22057,939623,675260,0,0,0,-0.117,-0.584,0
22061,938509,675222,0,0,0,-0.117,-0.584,0
22069,938459,680568,0,0,0,-0.117,-0.584,0
22077,935872,675065,0,0,0,-0.117,-0.584,0
22085,937159.2136,680536.4823,0,0,0,-0.117,-0.584,0
22087,934713,675019,0,0,0,-0.117,-0.584,0
22089,933920.8397,675009.0036,0,0,0,-0.117,-0.584,0
22091,935148,679800,0,0,0,-0.117,-0.584,0
22093,936242.6639,680510.6126,0,0,0,-0.117,-0.584,0
22095,935193,680496,0,0,0,-0.117,-0.584,0
22100,918292.6875,637428.6875,0,0,0,-0.117,-0.584,0
22107,933507,675025,0,0,0,-0.117,-0.584,0
22117,933141,675052,0,0,0,-0.117,-0.584,0
22119,933084,677644,0,0,0,-0.117,-0.584,0
22121,932999,680446,0,0,0,-0.117,-0.584,0
22123,932965,681464,0,0,0,-0.117,-0.584,0
22131,932703,688966,0,0,0,-0.117,-0.584,0
22133,931863,675028,0,0,0,-0.117,-0.584,0
22157,927780,680276,0,0,0,-0.117,-0.584,0
22177,922613,674266,0,0,0,-0.117,-0.584,0
22187,919825,674209,0,0,0,-0.117,-0.584,0
22191,920103,680043,0,0,0,-0.117,-0.584,0
22193,917319,674311,0,0,0,-0.117,-0.584,0
22195,917191,677450,0,0,0,-0.117,-0.584,0
22197,915850,674724,0,0,0,-0.117,-0.584,0
22199,915242.1875,675509.625,0,0,0,-0.117,-0.584,0
22201,917127,679618,0,0,0,-0.117,-0.584,0
22203,917149,680928,0,0,0,-0.117,-0.584,0
22207,917090.3423,682639.4897,0,0,0,-0.117,-0.584,0
22211,917080,684876,0,0,0,-0.117,-0.584,0
22216,916966,688087,0,0,0,-0.117,-0.584,0
22221,916911,689358,0,0,0,-0.117,-0.584,0
22223,916946,690960,0,0,0,-0.117,-0.584,0
22225,914089,676928,0,0,0,-0.117,-0.584,0
22234,928820.4707,656369.7235,0,0,0,-0.117,-0.584,0
22235,928920.8088,656183.0481,0,0,0,-0.117,-0.584,0
22240,931857.9263,667104.196,0,0,0,-0.117,-0.584,0
22242,931835.4311,666908.0871,0,0,0,-0.117,-0.584,0
22243,911998,676916,0,0,0,-0.117,-0.584,0
22248,931490.6297,666890.2492,0,0,0,-0.117,-0.584,0
22250,931663.5667,667231.813,0,0,0,-0.117,-0.584,0
22252,935585.3642,675045.4,0,0,0,-0.117,-0.584,0
22254,934050.6738,673964.429,0,0,0,-0.117,-0.584,0
22256,937933.0954,680549.5253,0,0,0,-0.117,-0.584,0
22258,937319.773,680907.7364,0,0,0,-0.117,-0.584,0
22259,909296,676883,0,0,0,-0.117,-0.584,0
22260,936911.8339,680844.1139,0,0,0,-0.117,-0.584,0
22262,908982,682124,0,0,0,-0.117,-0.584,0
22264,936671.5574,680528.57,0,0,0,-0.117,-0.584,0
22266,939051.4595,690709.2497,0,0,0,-0.117,-0.584,0
22268,939202.6535,690604.2276,0,0,0,-0.117,-0.584,0
22269,906725,676912,0,0,0,-0.117,-0.584,0
22270,939512.4606,690582.3897,0,0,0,-0.117,-0.584,0
22274,939603.8563,690721.9762,0,0,0,-0.117,-0.584,0
22276,940673.204,701329.8939,0,0,0,-0.117,-0.584,0
22278,940481.6649,701172.7336,0,0,0,-0.117,-0.584,0
22280,932844.2879,685509.409,0,0,0,-0.117,-0.584,0
22282,940145.2437,701320.0714,0,0,0,-0.117,-0.584,0
22284,940422.9781,701602.6867,0,0,0,-0.117,-0.584,0
22286,940120.6473,701203.1186,0,0,0,-0.117,-0.584,0
22287,903905,676852,0,0,0,-0.117,-0.584,0
22288,943043.4473,706604.0533,0,0,0,-0.117,-0.584,0
22289,902554,676899,0,0,0,-0.117,-0.584,0
22290,942997.2209,706518.0067,0,0,0,-0.117,-0.584,0
22295,901427.5,676910,0,0,0,-0.117,-0.584,0
22296,942617.5028,706591.2639,0,0,0,-0.117,-0.584,0
22298,901093,688957,0,0,0,-0.117,-0.584,0
22299,901427.5,679382.875,0,0,0,-0.117,-0.584,0
22301,901237.25,682154.6875,0,0,0,-0.117,-0.584,0
22305,901115,688203,0,0,0,-0.117,-0.584,0
22309,898744,676812,0,0,0,-0.117,-0.584,0
22316,942666.5345,706745.1046,0,0,0,-0.117,-0.584,0
22318,944859.3899,717371.8299,0,0,0,-0.117,-0.584,0
22324,944746.0226,717306.0136,0,0,0,-0.117,-0.584,0
22326,945784.798,722324.4066,0,0,0,-0.117,-0.584,0
22330,945694.9471,722535.8795,0,0,0,-0.117,-0.584,0
22332,945682.5542,722012.4593,0,0,0,-0.117,-0.584,0
22334,945570.9973,722637.9746,0,0,0,-0.117,-0.584,0
22338,945509.7897,722303.5366,0,0,0,-0.117,-0.584,0
22340,944879.9548,734165.9417,0,0,0,-0.117,-0.584,0
22346,923279.925,680155.1529,0,0,0,-0.117,-0.584,0
22348,944923.6731,734417.643,0,0,0,-0.117,-0.584,0
22355,888272.808,676717.341,0,0,0,-0.117,-0.584,0
22357,887217.4993,676717.341,0,0,0,-0.117,-0.584,0
22379,945851,667447,0,0,0,-0.117,-0.584,0
22385,945017,669939,0,0,0,-0.117,-0.584,0
22387,944902,672084,0,0,0,-0.117,-0.584,0
22391,945856,674399,0,0,0,-0.117,-0.584,0
22393,945095,667427,0,0,0,-0.117,-0.584,0
22411,940994,667176,0,0,0,-0.117,-0.584,0
22427,940021,667119,0,0,0,-0.117,-0.584,0
22443,937769,667110,0,0,0,-0.117,-0.584,0
22445,936085,667080,0,0,0,-0.117,-0.584,0
22457,934581,667009,0,0,0,-0.117,-0.584,0
22463,933417,666959,0,0,0,-0.117,-0.584,0
22465,933357,668083,0,0,0,-0.117,-0.584,0
22467,933320,669694,0,0,0,-0.117,-0.584,0
22469,932625,666916,0,0,0,-0.117,-0.584,0
22470,933270,670934,0,0,0,-0.117,-0.584,0
22471,932321.1977,666928.505,0,0,0,-0.117,-0.584,0
22473,931261.9961,666878.5861,0,0,0,-0.117,-0.584,0
22479,933216,672318,0,0,0,-0.117,-0.584,0
22483,929366,666785,0,0,0,-0.117,-0.584,0
22491,928094,666783,0,0,0,-0.117,-0.584,0
22500,935172.8249,680183.9592,0,0,0,-0.117,-0.584,0
22502,935676.7045,680505.4626,0,0,0,-0.117,-0.584,0
22505,925567,666649,0,0,0,-0.117,-0.584,0
22509,925207,674668,0,0,0,-0.117,-0.584,0
22511,922761,666575,0,0,0,-0.117,-0.584,0
22523,920355,666492,0,0,0,-0.117,-0.584,0
22529,917542,666356,0,0,0,-0.117,-0.584,0
22537,917400,670633,0,0,0,-0.117,-0.584,0
22539,917375,671967,0,0,0,-0.117,-0.584,0
22541,917342,672978,0,0,0,-0.117,-0.584,0
22543,916781,666390,0,0,0,-0.117,-0.584,0
22545,915905,666372,0,0,0,-0.117,-0.584,0
22549,911152.0554,666313.5272,0,0,0,-0.117,-0.584,0
22556,909740,666328,0,0,0,-0.117,-0.584,0
22581,906741,666320,0,0,0,-0.117,-0.584,0
22593,901301,666955,0,0,0,-0.117,-0.584,0
22595,899963,667094,0,0,0,-0.117,-0.584,0
22601,901481.8125,671366.4375,0,0,0,-0.117,-0.584,0
22602,901481.8125,672317.5625,0,0,0,-0.117,-0.584,0
22604,901454.6875,675225.1875,0,0,0,-0.117,-0.584,0
22605,898143,667292,0,0,0,-0.117,-0.584,0
22617,894123,667652,0,0,0,-0.117,-0.584,0
22621,893558,676778,0,0,0,-0.117,-0.584,0
22627,890853,676746,0,0,0,-0.117,-0.584,0
22631,890876,668064,0,0,0,-0.117,-0.584,0
22641,888376,668058,0,0,0,-0.117,-0.584,0
22687,944368,656547,0,0,0,-0.117,-0.584,0
22691,944879,658464,0,0,0,-0.117,-0.584,0
22693,944976,660477,0,0,0,-0.117,-0.584,0
22696,946142.875,665868.75,0,0,0,-0.117,-0.584,0
22701,943377,656510,0,0,0,-0.117,-0.584,0
22709,941980,656513,0,0,0,-0.117,-0.584,0
22745,940872,656474,0,0,0,-0.117,-0.584,0
22747,939095,656406,0,0,0,-0.117,-0.584,0
22748,938418,656387,0,0,0,-0.117,-0.584,0
22771,937495,656356,0,0,0,-0.117,-0.584,0
22773,936901,656366,0,0,0,-0.117,-0.584,0
22803,933753,656267,0,0,0,-0.117,-0.584,0
22805,933696,658127,0,0,0,-0.117,-0.584,0
22809,933545,661649,0,0,0,-0.117,-0.584,0
22811,933528,662342,0,0,0,-0.117,-0.584,0
22814,932367,656186,0,0,0,-0.117,-0.584,0
22815,933461,665209,0,0,0,-0.117,-0.584,0
22817,933448,666464,0,0,0,-0.117,-0.584,0
22819,931099,656178,0,0,0,-0.117,-0.584,0
22823,929576.4079,656204.2598,0,0,0,-0.117,-0.584,0
22829,928258,656164,0,0,0,-0.117,-0.584,0
22837,926782,656110,0,0,0,-0.117,-0.584,0
22841,925645,656111,0,0,0,-0.117,-0.584,0
22843,924413,656061,0,0,0,-0.117,-0.584,0
22857,921337,655955,0,0,0,-0.117,-0.584,0
22863,917747.4375,657729.6875,0,0,0,-0.117,-0.584,0
22867,917642,661233,0,0,0,-0.117,-0.584,0
22871,917568,664151,0,0,0,-0.117,-0.584,0
22873,915679,655916,0,0,0,-0.117,-0.584,0
22877,914376,655891,0,0,0,-0.117,-0.584,0
22899,913124.25,655873.0625,0,0,0,-0.117,-0.584,0
22901,911140,655830,0,0,0,-0.117,-0.584,0
22903,910684,655775,0,0,0,-0.117,-0.584,0
22915,908312,655787,0,0,0,-0.117,-0.584,0
22935,907765,655853,0,0,0,-0.117,-0.584,0
22943,905749,657822,0,0,0,-0.117,-0.584,0
22945,905741,659301,0,0,0,-0.117,-0.584,0
22953,903805,660435,0,0,0,-0.117,-0.584,0
22955,900772,660453,0,0,0,-0.117,-0.584,0
22957,899896,660427,0,0,0,-0.117,-0.584,0
22965,899849,663384,0,0,0,-0.117,-0.584,0
22969,899865,666017,0,0,0,-0.117,-0.584,0
22971,898682,660346,0,0,0,-0.117,-0.584,0
22979,896196,659666,0,0,0,-0.117,-0.584,0
22999,890003,659574,0,0,0,-0.117,-0.584,0
23011,888894,659270,0,0,0,-0.117,-0.584,0
23021,916247.1265,637891.0082,0,0,0,-0.117,-0.584,0
23022,918117.5,637295.5,0,0,0,-0.117,-0.584,0
23025,882036.5,647428.25,0,0,0,-0.117,-0.584,0
23030,887207.625,645961,0,0,0,-0.117,-0.584,0
23032,888823.75,645660.75,0,0,0,-0.117,-0.584,0
23079,939597,650376,0,0,0,-0.117,-0.584,0
23083,939251,650914,0,0,0,-0.117,-0.584,0
23085,939251,651087,0,0,0,-0.117,-0.584,0
23089,939283,648230,0,0,0,-0.117,-0.584,0
23091,939616,648750,0,0,0,-0.117,-0.584,0
23093,939247,648678,0,0,0,-0.117,-0.584,0
23095,939219,650384,0,0,0,-0.117,-0.584,0
23100,919855.105,637112.6949,0,0,0,-0.117,-0.584,0
23109,938231,651043,0,0,0,-0.117,-0.584,0
23110,939191,651692,0,0,0,-0.117,-0.584,0
23113,939174,653772,0,0,0,-0.117,-0.584,0
23115,939125,655112,0,0,0,-0.117,-0.584,0
23120,937689,651023,0,0,0,-0.117,-0.584,0
23141,935803,651004,0,0,0,-0.117,-0.584,0
23147,934900,650969,0,0,0,-0.117,-0.584,0
23157,934260,650885,0,0,0,-0.117,-0.584,0
23173,929745,650836,0,0,0,-0.117,-0.584,0
23175,928977,650855,0,0,0,-0.117,-0.584,0
23179,928299,650869,0,0,0,-0.117,-0.584,0
23181,926963,650771,0,0,0,-0.117,-0.584,0
23197,924561,650686,0,0,0,-0.117,-0.584,0
23201,923086,650661,0,0,0,-0.117,-0.584,0
23206,914315.844,638891.7407,0,0,0,-0.117,-0.584,0
23209,921663,650589,0,0,0,-0.117,-0.584,0
23212,916776.875,636967.9375,0,0,0,-0.117,-0.584,0
23215,918057,650513,0,0,0,-0.117,-0.584,0
23217,918010,651143,0,0,0,-0.117,-0.584,0
23219,917877,653293,0,0,0,-0.117,-0.584,0
23221,917860,654294,0,0,0,-0.117,-0.584,0
23224,921039.7469,684323.2426,0,0,0,-0.117,-0.584,0
23225,915104,650461,0,0,0,-0.117,-0.584,0
23226,920942.247,684365.0283,0,0,0,-0.117,-0.584,0
23227,909748,650322,0,0,0,-0.117,-0.584,0
23229,906058,650274,0,0,0,-0.117,-0.584,0
23233,902657,650300,0,0,0,-0.117,-0.584,0
23238,918262.75,639279.25,0,0,0,-0.117,-0.584,0
23263,900529,651439,0,0,0,-0.117,-0.584,0
23267,899925,654150,0,0,0,-0.117,-0.584,0
23273,899799,658996,0,0,0,-0.117,-0.584,0
23275,901506,650294,0,0,0,-0.117,-0.584,0
23283,897508,650306,0,0,0,-0.117,-0.584,0
23299,890682,650259,0,0,0,-0.117,-0.584,0
23309,888467,650201,0,0,0,-0.117,-0.584,0
23313,886693.125,650162.4375,0,0,0,-0.117,-0.584,0
23314,908304.9375,641057.1875,0,0,0,-0.117,-0.584,0
23332,917753.875,637118.625,0,0,0,-0.117,-0.584,0
23347,943496,640431,0,0,0,-0.117,-0.584,0
23349,940534,640387,0,0,0,-0.117,-0.584,0
23350,945156,636539.25,0,0,0,-0.117,-0.584,0
23351,939745,638041,0,0,0,-0.117,-0.584,0
23353,939481,639047,0,0,0,-0.117,-0.584,0
23355,939799,640338,0,0,0,-0.117,-0.584,0
23369,939456,640309,0,0,0,-0.117,-0.584,0
23373,939458,642387,0,0,0,-0.117,-0.584,0
23375,939427,643073,0,0,0,-0.117,-0.584,0
23377,939433,643737,0,0,0,-0.117,-0.584,0
23381,939422,645686,0,0,0,-0.117,-0.584,0
23385,939298,647735,0,0,0,-0.117,-0.584,0
23388,938942,645658,0,0,0,-0.117,-0.584,0
23394,938842,640295,0,0,0,-0.117,-0.584,0
23403,938979,636488,0,0,0,-0.117,-0.584,0
23407,938821,637985,0,0,0,-0.117,-0.584,0
23409,938554,639187,0,0,0,-0.117,-0.584,0
23411,938311,640281,0,0,0,-0.117,-0.584,0
23427,937431,645654,0,0,0,-0.117,-0.584,0
23435,937294,640295,0,0,0,-0.117,-0.584,0
23439,936241,640266,0,0,0,-0.117,-0.584,0
23449,936104,645651,0,0,0,-0.117,-0.584,0
23450,935230,640239,0,0,0,-0.117,-0.584,0
23461,935169,645634,0,0,0,-0.117,-0.584,0
23465,934173,640200,0,0,0,-0.117,-0.584,0
23473,934058,645620,0,0,0,-0.117,-0.584,0
23483,931561,639492,0,0,0,-0.117,-0.584,0
23485,929244,638864,0,0,0,-0.117,-0.584,0
23487,930256,645458,0,0,0,-0.117,-0.584,0
23489,929361,645488,0,0,0,-0.117,-0.584,0
23491,928571,638696,0,0,0,-0.117,-0.584,0
23499,928566,645425,0,0,0,-0.117,-0.584,0
23501,927860,645352,0,0,0,-0.117,-0.584,0
23505,926504,637954,0,0,0,-0.117,-0.584,0
23509,921412.125,637603,0,0,0,-0.117,-0.584,0
23517,925926,645240,0,0,0,-0.117,-0.584,0
23521,924717,645155,0,0,0,-0.117,-0.584,0
23527,923199,644963,0,0,0,-0.117,-0.584,0
23534,924335.9088,637624.3924,0,0,0,-0.117,-0.584,0
23541,920082,644496,0,0,0,-0.117,-0.584,0
23543,918373,639760,0,0,0,-0.117,-0.584,0
23545,918401,642381,0,0,0,-0.117,-0.584,0
23547,918210,644428,0,0,0,-0.117,-0.584,0
23549,918183,645276,0,0,0,-0.117,-0.584,0
23551,918129,646511,0,0,0,-0.117,-0.584,0
23567,902288,644000,0,0,0,-0.117,-0.584,0
23569,902270,644699,0,0,0,-0.117,-0.584,0
23577,898221,645774,0,0,0,-0.117,-0.584,0
23581,898043,648556,0,0,0,-0.117,-0.584,0
23583,891652,646589,0,0,0,-0.117,-0.584,0
23587,886701.25,648839.3125,0,0,0,-0.117,-0.584,0
23592,916995.4258,638307.6748,0,0,0,-0.117,-0.584,0
23595,910037,640664,0,0,0,-0.117,-0.584,0
23596,907843.9375,641162.3125,0,0,0,-0.117,-0.584,0
23597,905812.875,641672.5625,0,0,0,-0.117,-0.584,0
23599,902167,642878,0,0,0,-0.117,-0.584,0
23601,897673,643919,0,0,0,-0.117,-0.584,0
23603,897257,644053,0,0,0,-0.117,-0.584,0
23605,895014.6875,644620.4375,0,0,0,-0.117,-0.584,0
23607,893409.375,645091.125,0,0,0,-0.117,-0.584,0
23608,917633.1809,638494.7496,0,0,0,-0.117,-0.584,0
23609,891649,645600,0,0,0,-0.117,-0.584,0
23610,889791.125,646075.875,0,0,0,-0.117,-0.584,0
23611,886702,646880,0,0,0,-0.117,-0.584,0
23615,941349,635123,0,0,0,-0.117,-0.584,0
23618,917342.4375,638006.375,0,0,0,-0.117,-0.584,0
23619,940467,635333,0,0,0,-0.117,-0.584,0
23621,940950,634470,0,0,0,-0.117,-0.584,0
23623,940342,634751,0,0,0,-0.117,-0.584,0
23624,918061.0625,638302.1875,0,0,0,-0.117,-0.584,0
23625,940828,633547,0,0,0,-0.117,-0.584,0
23627,940733,632827,0,0,0,-0.117,-0.584,0
23629,940290,632435,0,0,0,-0.117,-0.584,0
23631,940863,632059,0,0,0,-0.117,-0.584,0
23633,939832,631294,0,0,0,-0.117,-0.584,0
23636,920354.2693,637559.3755,0,0,0,-0.117,-0.584,0
23639,939637,630954,0,0,0,-0.117,-0.584,0
23641,919478.4189,637797.4707,0,0,0,-0.117,-0.584,0
23648,918139.1875,638633.1875,0,0,0,-0.117,-0.584,0
23649,919980.1196,637635.9061,0,0,0,-0.117,-0.584,0
23660,917927.1875,638116.25,0,0,0,-0.117,-0.584,0
23665,939633,633011,0,0,0,-0.117,-0.584,0
23669,937369,632484,0,0,0,-0.117,-0.584,0
23674,931806.1575,629450.2721,0,0,0,-0.117,-0.584,0
23675,939656,631744,0,0,0,-0.117,-0.584,0
23685,937933,629573,0,0,0,-0.117,-0.584,0
23687,936534,629609,0,0,0,-0.117,-0.584,0
23689,934450,629557,0,0,0,-0.117,-0.584,0
23695,931028.7057,629406.7964,0,0,0,-0.117,-0.584,0
23697,930252.3459,629353.2544,0,0,0,-0.117,-0.584,0
23699,929795,629316,0,0,0,-0.117,-0.584,0
23701,929120,629299,0,0,0,-0.117,-0.584,0
23715,922113,629288,0,0,0,-0.117,-0.584,0
23721,917352,629306,0,0,0,-0.117,-0.584,0
23723,916193,629343,0,0,0,-0.117,-0.584,0
23725,914798,629305,0,0,0,-0.117,-0.584,0
23727,913856.5625,630322.25,0,0,0,-0.117,-0.584,0
23729,916166,630621,0,0,0,-0.117,-0.584,0
23733,913849.9375,630655.75,0,0,0,-0.117,-0.584,0
23735,916474,632529,0,0,0,-0.117,-0.584,0
23739,916904,633889,0,0,0,-0.117,-0.584,0
23745,917197,635001,0,0,0,-0.117,-0.584,0
23751,919680.8096,636980.0224,0,0,0,-0.117,-0.584,0
23753,916983,637564.875,0,0,0,-0.117,-0.584,0
23755,915490.3238,638418.219,0,0,0,-0.117,-0.584,0
23761,909883,640003,0,0,0,-0.117,-0.584,0
23762,908506.6875,640303.875,0,0,0,-0.117,-0.584,0
23763,907214,640635,0,0,0,-0.117,-0.584,0
23765,902637,641716,0,0,0,-0.117,-0.584,0
23767,901960,641882,0,0,0,-0.117,-0.584,0
23769,901029,642228,0,0,0,-0.117,-0.584,0
23771,900438,642410,0,0,0,-0.117,-0.584,0
23773,897996,642979,0,0,0,-0.117,-0.584,0
23774,899407.1875,642644.1875,0,0,0,-0.117,-0.584,0
23775,897478,643194,0,0,0,-0.117,-0.584,0
23777,897121,643312,0,0,0,-0.117,-0.584,0
23779,896051,643521,0,0,0,-0.117,-0.584,0
23781,895101,643756,0,0,0,-0.117,-0.584,0
23783,892492.4375,644585.75,0,0,0,-0.117,-0.584,0
23785,891723,644774,0,0,0,-0.117,-0.584,0
23786,891124,644950,0,0,0,-0.117,-0.584,0
23787,889365,645424,0,0,0,-0.117,-0.584,0
23788,915599.759,629326.84,0,0,0,-0.117,-0.584,0
23789,886520,646110,0,0,0,-0.117,-0.584,0
23807,908239,630445,0,0,0,-0.117,-0.584,0
23811,908150,633055,0,0,0,-0.117,-0.584,0
23813,908342,634525,0,0,0,-0.117,-0.584,0
23815,908688,635695,0,0,0,-0.117,-0.584,0
23847,901650,630310,0,0,0,-0.117,-0.584,0
23849,901583,631643,0,0,0,-0.117,-0.584,0
23855,902034,636783,0,0,0,-0.117,-0.584,0
23857,901872,639391,0,0,0,-0.117,-0.584,0
23859,901905,640760,0,0,0,-0.117,-0.584,0
23867,899041,630335,0,0,0,-0.117,-0.584,0
23869,898424,631515,0,0,0,-0.117,-0.584,0
23875,897410,636622,0,0,0,-0.117,-0.584,0
23879,897196,641592,0,0,0,-0.117,-0.584,0
23887,892371,630022,0,0,0,-0.117,-0.584,0
23893,891491,636807,0,0,0,-0.117,-0.584,0
23897,891933,642543,0,0,0,-0.117,-0.584,0
23899,889413,630010,0,0,0,-0.117,-0.584,0
23905,886676,629872,0,0,0,-0.117,-0.584,0
23907,886612,632048,0,0,0,-0.117,-0.584,0
23913,886577,638232,0,0,0,-0.117,-0.584,0
23919,886520,644926,0,0,0,-0.117,-0.584,0
23939,937271,625291,0,0,0,-0.117,-0.584,0
23941,937263,625614,0,0,0,-0.117,-0.584,0
23943,937237,626182,0,0,0,-0.117,-0.584,0
23971,916094,626736,0,0,0,-0.117,-0.584,0
23977,910892,630125,0,0,0,-0.117,-0.584,0
23979,909274,630098,0,0,0,-0.117,-0.584,0
23983,908245,630040,0,0,0,-0.117,-0.584,0
23985,905260,629994,0,0,0,-0.117,-0.584,0
23989,901708,626623,0,0,0,-0.117,-0.584,0
23991,901623,629860,0,0,0,-0.117,-0.584,0
23995,900141,629898,0,0,0,-0.117,-0.584,0
23997,899008,629821,0,0,0,-0.117,-0.584,0
23999,897067,629815,0,0,0,-0.117,-0.584,0
24004,893359,629683,0,0,0,-0.117,-0.584,0
24005,892419,629625,0,0,0,-0.117,-0.584,0
24037,937493,618765,0,0,0,-0.117,-0.584,0
24039,937465,619807,0,0,0,-0.117,-0.584,0
24041,937442,621366,0,0,0,-0.117,-0.584,0
24045,937335,624248,0,0,0,-0.117,-0.584,0
24047,936103,618725,0,0,0,-0.117,-0.584,0
24051,936601,624228,0,0,0,-0.117,-0.584,0
24055,935276,618652,0,0,0,-0.117,-0.584,0
24063,933578,618604,0,0,0,-0.117,-0.584,0
24073,933365,624088,0,0,0,-0.117,-0.584,0
24075,931492,618594,0,0,0,-0.117,-0.584,0
24077,930925.446,618667.79,0,0,0,-0.117,-0.584,0
24079,932343,624082,0,0,0,-0.117,-0.584,0
24081,931567.9507,623976.1023,0,0,0,-0.117,-0.584,0
24083,930103.193,618671.6144,0,0,0,-0.117,-0.584,0
24087,930891.0261,623979.9267,0,0,0,-0.117,-0.584,0
24089,929945,623993,0,0,0,-0.117,-0.584,0
24091,929544,618719,0,0,0,-0.117,-0.584,0
24093,928144,618649,0,0,0,-0.117,-0.584,0
24095,929277,623890,0,0,0,-0.117,-0.584,0
24097,927489,623835,0,0,0,-0.117,-0.584,0
24109,924078,618338,0,0,0,-0.117,-0.584,0
24111,924206,623740,0,0,0,-0.117,-0.584,0
24113,922167,618266,0,0,0,-0.117,-0.584,0
24117,921883,623641,0,0,0,-0.117,-0.584,0
24121,920285,623601,0,0,0,-0.117,-0.584,0
24129,918610,623598,0,0,0,-0.117,-0.584,0
24131,917508,618140,0,0,0,-0.117,-0.584,0
24133,916204,618146,0,0,0,-0.117,-0.584,0
24134,917400,623593,0,0,0,-0.117,-0.584,0
24137,916125,620907,0,0,0,-0.117,-0.584,0
24139,915880,623509,0,0,0,-0.117,-0.584,0
24141,915319,618148,0,0,0,-0.117,-0.584,0
24142,914898,618079,0,0,0,-0.117,-0.584,0
24157,911834,617971,0,0,0,-0.117,-0.584,0
24163,910726,617914,0,0,0,-0.117,-0.584,0
24171,908209,617846,0,0,0,-0.117,-0.584,0
24191,902901,617666,0,0,0,-0.117,-0.584,0
24195,902799,620433,0,0,0,-0.117,-0.584,0
24197,901845,622900,0,0,0,-0.117,-0.584,0
24203,897706,617426,0,0,0,-0.117,-0.584,0
24215,892421,617294,0,0,0,-0.117,-0.584,0
24251,937634,610814,0,0,0,-0.117,-0.584,0
24253,937626,611165.125,0,0,0,-0.117,-0.584,0
24257,937594,613495,0,0,0,-0.117,-0.584,0
24258,941945.8664,590500.022,0,0,0,-0.117,-0.584,0
24261,937574,614525,0,0,0,-0.117,-0.584,0
24262,941095.3566,590405.8106,0,0,0,-0.117,-0.584,0
24264,940346.9493,590193.1999,0,0,0,-0.117,-0.584,0
24266,939310.3953,589908.2975,0,0,0,-0.117,-0.584,0
24271,936677,610761,0,0,0,-0.117,-0.584,0
24272,939290.3239,589676.9093,0,0,0,-0.117,-0.584,0
24274,940484.924,590017.5709,0,0,0,-0.117,-0.584,0
24276,941171.1133,590203.3177,0,0,0,-0.117,-0.584,0
24293,935631.5625,610738.625,0,0,0,-0.117,-0.584,0
24305,933649,610597,0,0,0,-0.117,-0.584,0
24323,930986,610601,0,0,0,-0.117,-0.584,0
24325,930141.4373,610521.7487,0,0,0,-0.117,-0.584,0
24331,929342.1309,610494.9777,0,0,0,-0.117,-0.584,0
24333,928274.125,610524.25,0,0,0,-0.117,-0.584,0
24377,925966,610400,0,0,0,-0.117,-0.584,0
24379,924265,610320,0,0,0,-0.117,-0.584,0
24381,922383,610311,0,0,0,-0.117,-0.584,0
24395,920337,610219,0,0,0,-0.117,-0.584,0
24417,917623,610115,0,0,0,-0.117,-0.584,0
24423,916388,610096,0,0,0,-0.117,-0.584,0
24425,916360,611499,0,0,0,-0.117,-0.584,0
24429,916297,614031,0,0,0,-0.117,-0.584,0
24433,916236,616786,0,0,0,-0.117,-0.584,0
24435,915078,610143,0,0,0,-0.117,-0.584,0
24437,914687.0625,610139.125,0,0,0,-0.117,-0.584,0
24441,913710,610095,0,0,0,-0.117,-0.584,0
24453,912128,610058,0,0,0,-0.117,-0.584,0
24463,909794,610005,0,0,0,-0.117,-0.584,0
24471,908460,609920,0,0,0,-0.117,-0.584,0
24485,904855,609753,0,0,0,-0.117,-0.584,0
24497,903140,609712,0,0,0,-0.117,-0.584,0
24499,903066,611300,0,0,0,-0.117,-0.584,0
24503,902974,613906,0,0,0,-0.117,-0.584,0
24507,902956,616505,0,0,0,-0.117,-0.584,0
24509,899616,609596,0,0,0,-0.117,-0.584,0
24527,896127,609506,0,0,0,-0.117,-0.584,0
24533,892697,609400,0,0,0,-0.117,-0.584,0
24541,889855,609249,0,0,0,-0.117,-0.584,0
24546,889183,617115,0,0,0,-0.117,-0.584,0
24547,887285,609153,0,0,0,-0.117,-0.584,0
24563,945331,601641,0,0,0,-0.117,-0.584,0
24565,943884,601582,0,0,0,-0.117,-0.584,0
24589,941507,601575,0,0,0,-0.117,-0.584,0
24609,939116,601499,0,0,0,-0.117,-0.584,0
24611,938355,601490,0,0,0,-0.117,-0.584,0
24621,937851.75,601446.1875,0,0,0,-0.117,-0.584,0
24625,937811,603461,0,0,0,-0.117,-0.584,0
24627,937786,604784,0,0,0,-0.117,-0.584,0
24629,937754,605405,0,0,0,-0.117,-0.584,0
24633,937695,608157,0,0,0,-0.117,-0.584,0
24641,936937,605396,0,0,0,-0.117,-0.584,0
24667,937076,601401,0,0,0,-0.117,-0.584,0
24677,935911,601306,0,0,0,-0.117,-0.584,0
