A,B,DISTANCE,CAPACITY,NUM_LANES,FTYPE,FFSPEED,ALPHA,BETA
21129,21127,0.2,953,3,41,37.5,0.75,4
21129,21165,0.18,953,3,41,37.5,0.75,4
21132,20356,0.0434,1460,1,93,46,0.75,4
21132,21140,0.2709,1030,3,41,37.5,0.75,4
21132,25015,0.0347,1030,3,41,37.5,0.75,4
21134,28911,1.9185,2050,2,91,90,0.75,4
21135,23,0.3384,10000,1,51,12.5,0.75,4
21135,21117,0.45,953,3,41,37.5,0.75,4
21135,21151,0.2,953,3,41,37.5,0.75,4
21136,21134,0.3239,1460,1,93,46,0.75,4
21138,26288,0.0003,2050,2,91,90,0.75,4
21139,25037,0.1277,1460,1,94,31.8,0.75,4
21140,20349,0.0875,1460,1,93,46,0.75,4
21140,21132,0.2709,1030,3,41,37.5,0.75,4
21140,25037,0.0581,1030,3,41,37.5,0.75,4
21141,23,1.1927,10000,1,51,12.5,0.75,4
21141,21113,0.19,953,3,41,33.3,0.75,4
21141,21143,0.29,953,3,41,33.3,0.75,4
21143,21141,0.29,953,3,41,33.3,0.75,4
21143,21145,0.25,953,3,41,33.3,0.75,4
21144,23483,0.23,954,4,41,37.5,0.75,4
21144,23485,0.22,954,4,41,37.5,0.75,4
21145,21143,0.25,953,3,41,33.3,0.75,4
21145,21171,0.0526,953,3,41,33.3,0.75,4
21151,21135,0.2,953,3,41,37.5,0.75,4
21151,21154,0.144,953,3,41,37.5,0.75,4
21154,21151,0.144,953,3,41,37.5,0.75,4
21154,22318,0.0522,953,3,41,37.5,0.75,4
21154,26093,0.15,1465,1,71,43.5,0.75,4
21165,21129,0.18,953,3,41,37.5,0.75,4
21165,21167,0.13,953,3,41,37.5,0.75,4
21167,21165,0.13,953,3,41,37.5,0.75,4
21167,21169,0.0931,953,3,41,37.5,0.75,4
21169,21167,0.0931,953,3,41,37.5,0.75,4
21169,22288,0.0861,953,3,41,37.5,0.75,4
21169,26013,0.2131,1465,1,71,43.5,0.75,4
21171,21145,0.0526,953,3,41,33.3,0.75,4
21171,22326,0.1211,953,3,41,33.3,0.75,4
21171,26007,0.4334,1460,1,71,43.5,0.75,4
21172,22899,0.0659,1470,3,94,40.9,0.75,4
21173,21177,0.4705,953,3,41,33.3,0.75,4
21173,22338,0.1031,953,3,41,33.3,0.75,4
21173,26008,0.305,1465,1,71,43.5,0.75,4
21174,21183,0.176,953,3,41,37.5,0.75,4
21174,22296,0.1149,953,3,41,37.5,0.75,4
21174,26014,0.1798,1465,1,71,43.5,0.75,4
21177,21173,0.4705,953,3,41,33.3,0.75,4
21177,21199,0.13,953,3,41,33.3,0.75,4
21178,21179,0.1823,953,3,41,33.3,0.75,4
21178,21195,0.33,953,3,41,33.3,0.75,4
21179,21178,0.1823,953,3,41,33.3,0.75,4
21179,22318,0.1412,953,3,41,37.5,0.75,4
21179,26096,0.1365,1460,1,71,43.5,0.75,4
21180,21046,0.1576,1475,3,93,46,0.75,4
21183,21174,0.176,953,3,41,37.5,0.75,4
21183,21185,0.31,953,3,41,37.5,0.75,4
21184,21186,0.0272,1300,3,95,28.8,0.75,4
21185,24,1.0438,10000,1,51,12.5,0.75,4
21185,37,1.7043,10000,1,51,12.5,0.75,4
21185,21183,0.31,953,3,41,37.5,0.75,4
21185,21213,1.02,953,3,41,37.5,0.75,4
21186,21052,0.0884,1460,1,94,31.8,0.75,4
21188,21056,0.2434,1470,2,93,46,0.75,4
21190,21188,0.0295,1300,2,95,28.8,0.75,4
21195,21178,0.33,953,3,41,33.3,0.75,4
21195,21196,0.42,1030,2,41,37.5,0.75,4
21196,24,0.9753,10000,1,51,12.5,0.75,4
21196,21195,0.42,1030,2,41,37.5,0.75,4
21196,26974,0.6639,1030,2,41,37.5,0.75,4
21199,20162,1.35,1030,3,41,37.5,0.75,4
21199,21177,0.13,953,3,41,33.3,0.75,4
21202,21058,0.1157,1475,4,94,31.8,0.75,4
21204,21100,0.034,2050,2,95,28.8,0.75,4
21208,26283,0.0353,2050,2,95,45.2,0.75,4
21210,20231,0.2595,2050,2,91,84.6,0.75,4
21212,21210,0.0329,2050,2,95,45.2,0.75,4
21213,21122,0.2511,953,3,41,37.5,0.75,4
21213,21185,1.02,953,3,41,37.5,0.75,4
21213,21215,0.42,953,3,41,37.5,0.75,4
21213,21699,0.57,953,3,41,37.5,0.75,4
21214,21120,0.0352,2108,3,95,28.8,0.75,4
21215,21213,0.42,953,3,41,37.5,0.75,4
21215,21217,0.61,953,3,41,37.5,0.75,4
21216,21218,0.0372,2108,3,95,28.8,0.75,4
21217,24,1.0121,10000,1,51,12.5,0.75,4
21217,25,0.5917,10000,1,51,12.5,0.75,4
21217,21215,0.61,953,3,41,37.5,0.75,4
21217,21219,0.65,953,3,41,37.5,0.75,4
21218,25009,0.1267,1460,1,94,31.8,0.75,4
21219,21217,0.65,953,3,41,37.5,0.75,4
21219,21220,0.38,953,3,41,37.5,0.75,4
21220,21219,0.38,953,3,41,37.5,0.75,4
21220,21223,0.45,944,2,41,37.5,0.75,4
21220,21226,0.5,1030,3,41,37.5,0.75,4
21220,26974,0.3461,1030,2,41,37.5,0.75,4
21223,21220,0.45,944,2,41,37.5,0.75,4
21223,21225,0.49,944,2,41,37.5,0.75,4
21224,21139,0.0417,2108,3,95,28.8,0.75,4
21225,14,1.4607,10000,1,51,12.5,0.75,4
21225,20162,0.19,1030,3,41,37.5,0.75,4
21225,21223,0.49,944,2,41,37.5,0.75,4
21226,25,1.1247,10000,1,51,12.5,0.75,4
21226,21220,0.5,1030,3,41,37.5,0.75,4
21226,26703,0.2332,1030,3,41,37.5,0.75,4
21232,26643,0.3125,1465,1,71,43.5,0.75,4
21233,21234,0.0719,1300,8,95,24.7,0.75,4
21234,26706,0.1164,2108,3,91,90,0.75,4
21235,25,0.9988,10000,1,51,12.5,0.75,4
21235,21006,0.2,953,3,41,37.5,0.75,4
21235,21238,0.1467,953,3,41,37.5,0.75,4
21236,21004,0.3745,953,3,41,37.5,0.75,4
21236,21285,0.91,953,3,41,37.5,0.75,4
21238,38,1.4789,10000,1,51,12.5,0.75,4
21238,21122,0.2511,953,3,41,37.5,0.75,4
21238,21235,0.1467,953,3,41,37.5,0.75,4
21239,26705,0.1058,2108,3,91,90,0.75,4
21244,21239,0.0785,1300,8,95,24.7,0.75,4
21246,21252,0.0598,1300,2,95,28.8,0.75,4
21248,21246,0.0546,1460,1,93,46,0.75,4
21248,21250,0.0913,1030,3,41,37.5,0.75,4
21250,21248,0.0913,1030,3,41,37.5,0.75,4
21250,21251,0.706,1030,3,41,37.5,0.75,4
21250,26707,0.4128,1460,1,93,46,0.75,4
21251,26,0.3914,10000,1,51,12.5,0.75,4
21251,21250,0.706,1030,3,41,37.5,0.75,4
21251,21285,1.1302,1030,3,41,37.5,0.75,4
21252,26708,0.2968,1460,1,93,46,0.75,4
21254,21255,0.0534,1300,2,95,28.8,0.75,4
21255,21250,0.0306,1460,1,94,31.8,0.75,4
21256,21258,0.0327,1300,2,95,28.8,0.75,4
21258,26712,0.4068,1460,1,93,46,0.75,4
21260,21262,0.0329,1300,2,95,24.7,0.75,4
21261,16759,4.5359,573,1,41,29.1,0.75,4
21261,16879,0.322,953,3,41,37.5,0.75,4
21261,21265,0.6025,953,3,41,41.6,0.75,4
21262,21275,0.2399,1460,1,94,45.5,0.75,4
21264,21266,0.0664,1300,1,95,28.8,0.75,4
21265,21261,0.6025,953,3,41,41.6,0.75,4
21265,21267,0.24,953,3,41,41.6,0.75,4
21266,26720,0.2704,1460,1,93,46,0.75,4
21267,21265,0.24,953,3,41,41.6,0.75,4
21267,21273,0.8256,953,3,41,41.6,0.75,4
21268,21270,0.075,1300,1,95,41.1,0.75,4
21270,21352,0.0281,1460,1,94,45.5,0.75,4
21272,21274,0.0551,1300,1,95,24.7,0.75,4
21273,21256,0.102,1460,1,93,46,0.75,4
21273,21267,0.8256,953,3,41,41.6,0.75,4
21273,22012,0.074,953,3,41,41.6,0.75,4
21274,21477,0.0473,1460,1,94,27.3,0.75,4
21275,21277,0.222,953,3,41,41.6,0.75,4
21275,22006,0.1666,953,3,41,41.6,0.75,4
21275,26711,0.4355,1460,1,93,46,0.75,4
21276,26813,0.2815,1460,1,93,46,0.75,4
21277,21275,0.222,953,3,41,41.6,0.75,4
21277,21279,0.51,953,3,41,41.6,0.75,4
21278,21276,0.0746,1300,1,95,28.8,0.75,4
21279,26,0.6352,10000,1,51,12.5,0.75,4
21279,29,1.5956,10000,1,51,12.5,0.75,4
21279,21277,0.51,953,3,41,41.6,0.75,4
21279,21281,0.2699,953,3,41,37.5,0.75,4
21280,21282,0.0914,1300,1,95,24.7,0.75,4
21281,21279,0.2699,953,3,41,37.5,0.75,4
21281,21378,0.2723,953,3,41,37.5,0.75,4
21282,21945,0.0547,1460,1,94,27.3,0.75,4
21284,26817,0.2995,1460,1,93,46,0.75,4
21285,27,1.4794,10000,1,51,12.5,0.75,4
21285,21236,0.91,953,3,41,37.5,0.75,4
21285,21251,1.1302,1030,3,41,37.5,0.75,4
21285,21289,0.6604,953,3,41,37.5,0.75,4
21286,21284,0.1435,1300,1,95,28.8,0.75,4
21288,21292,0.109,1300,1,95,28.8,0.75,4
21289,21285,0.6604,953,3,41,37.5,0.75,4
21289,26105,0.2473,953,3,41,37.5,0.75,4
21291,26105,0.0375,953,3,41,37.5,0.75,4
21291,26106,0.0396,953,3,41,37.5,0.75,4
21291,26109,0.0247,1460,1,71,35.6,0.75,4
21291,26110,0.0236,1460,1,71,35.6,0.75,4
21292,22357,0.0672,1460,1,94,31.8,0.75,4
21293,21329,1.2399,953,3,41,37.5,0.75,4
21293,26106,0.3435,953,3,41,37.5,0.75,4
21294,26821,0.3984,1460,1,93,46,0.75,4
21296,21294,0.0756,1300,1,95,28.8,0.75,4
21298,21300,0.0618,1300,3,95,28.8,0.75,4
21300,25047,0.0496,1460,1,94,31.8,0.75,4
21301,26827,0.3077,1460,1,93,46,0.75,4
21302,21301,0.0596,1300,3,95,28.8,0.75,4
21303,21304,0.0389,1300,7,95,24.7,0.75,4
21304,26830,0.3164,2142,4,91,90,0.75,4
21305,20284,0.2081,2108,3,91,90,0.75,4
21306,21305,0.0415,1300,8,95,24.7,0.75,4
21308,26212,0.1963,2108,3,91,90,0.75,4
21310,21018,0.899,2108,3,91,90,0.75,4
21316,21106,1.5562,2108,3,91,90,0.75,4
21318,26249,0.4235,2108,3,91,90,0.75,4
21321,21208,0.4022,2050,2,91,84.6,0.75,4
21328,33369,0.3179,2142,4,91,90,0.75,4
21329,28,1.1818,10000,1,51,12.5,0.75,4
21329,29,1.0311,10000,1,51,12.5,0.75,4
21329,21293,1.2399,953,3,41,37.5,0.75,4
21329,21331,0.11,953,3,41,37.5,0.75,4
21330,25470,0.6077,2030,1,92,90,0.75,4
21330,26257,0.3086,2108,3,91,69.2,0.75,4
21331,21329,0.11,953,3,41,37.5,0.75,4
21331,21363,0.32,953,3,41,37.5,0.75,4
21342,21344,0.043,2050,2,95,45.2,0.75,4
21344,25471,0.4647,1460,1,94,50,0.75,4
21346,26239,0.2349,1470,2,93,46,0.75,4
21346,26242,0.5066,1470,2,93,46,0.75,4
21350,26618,0.5343,1460,1,71,27.7,0.75,4
21352,21391,0.0934,944,2,41,33.3,0.75,4
21352,21396,0.8387,944,2,41,33.3,0.75,4
21352,26719,0.4926,1210,2,93,46,0.75,4
21363,21331,0.32,953,3,41,37.5,0.75,4
21363,21367,0.77,953,3,41,37.5,0.75,4
21364,20180,0.018,1300,3,95,28.8,0.75,4
21366,20178,0.0231,1300,5,95,28.8,0.75,4
21367,21363,0.77,953,3,41,37.5,0.75,4
21367,21403,0.19,953,3,41,37.5,0.75,4
21368,26213,0.2008,1460,1,93,46,0.75,4
21377,21012,0.0895,1460,1,93,46,0.75,4
21378,21281,0.2723,953,3,41,37.5,0.75,4
21378,26103,0.0382,777,3,41,37.5,0.75,4
21387,21388,0.34,1030,2,41,29.1,0.75,4
21387,21389,0.33,770,2,41,33.3,0.75,4
21388,21387,0.34,1030,2,41,29.1,0.75,4
21388,21421,0.6162,1030,2,41,29.1,0.75,4
21389,21387,0.33,770,2,41,33.3,0.75,4
21389,21391,0.2851,944,2,41,33.3,0.75,4
21391,21264,0.1426,1460,1,93,46,0.75,4
21391,21352,0.0934,944,2,41,33.3,0.75,4
21391,21389,0.2851,944,2,41,33.3,0.75,4
21396,21352,0.8387,944,2,41,33.3,0.75,4
21396,21397,0.18,944,2,41,33.3,0.75,4
21397,29,1.3723,10000,1,51,12.5,0.75,4
21397,30,1.3437,10000,1,51,12.5,0.75,4
21397,21396,0.18,944,2,41,33.3,0.75,4
21397,21399,0.5,944,2,41,33.3,0.75,4
21399,21397,0.5,944,2,41,33.3,0.75,4
21399,21401,0.37,953,3,41,33.3,0.75,4
21401,21399,0.37,953,3,41,33.3,0.75,4
21401,21403,0.14,953,3,41,33.3,0.75,4
21403,21367,0.19,953,3,41,37.5,0.75,4
21403,21401,0.14,953,3,41,33.3,0.75,4
21403,21405,0.31,953,3,41,33.3,0.75,4
21403,26952,0.21,953,3,41,33.3,0.75,4
21404,113,2.3332,10000,1,51,12.5,0.75,4
21404,21421,0.751,743,1,41,29.1,0.75,4
21404,21448,0.2344,1030,2,41,37.5,0.75,4
21405,21403,0.31,953,3,41,33.3,0.75,4
21405,21435,1.19,953,3,41,33.3,0.75,4
21421,21388,0.6162,1030,2,41,29.1,0.75,4
21421,21404,0.751,743,1,41,29.1,0.75,4
21435,30,1.073,10000,1,51,12.5,0.75,4
21435,31,1.0766,10000,1,51,12.5,0.75,4
21435,21405,1.19,953,3,41,33.3,0.75,4
21435,21457,0.5,953,3,41,33.3,0.75,4
21448,21404,0.2344,1030,2,41,37.5,0.75,4
21448,21450,0.0928,1030,2,41,37.5,0.75,4
21448,26940,0.5134,1460,1,93,46,0.75,4
21450,20216,0.905,1030,2,41,37.5,0.75,4
21450,21448,0.0928,1030,2,41,37.5,0.75,4
21450,26943,0.4168,1460,1,93,46,0.75,4
21453,30,0.6649,10000,1,51,12.5,0.75,4
21453,20216,0.1269,1030,2,41,37.5,0.75,4
21453,21455,0.69,1030,2,41,37.5,0.75,4
21455,21453,0.69,1030,2,41,37.5,0.75,4
21455,21457,0.31,1030,2,41,37.5,0.75,4
21457,21435,0.5,953,3,41,33.3,0.75,4
21457,21455,0.31,1030,2,41,37.5,0.75,4
21457,21459,0.32,953,3,41,33.3,0.75,4
21457,21927,0.94,1030,2,41,37.5,0.75,4
21459,21457,0.32,953,3,41,33.3,0.75,4
21459,21475,0.4375,953,3,41,33.3,0.75,4
21462,26006,0.1039,2108,4,11,68.4,0.75,4
21463,26005,0.0975,2108,4,11,68.4,0.75,4
21464,26009,0.0823,2108,4,11,68.4,0.75,4
21465,21466,0.3974,2108,4,11,68.4,0.75,4
21466,26094,0.03,2108,4,11,68.4,0.75,4
21467,21464,0.3961,2108,4,11,68.4,0.75,4
21468,21470,1.57,2108,4,11,68.4,0.75,4
21469,26095,0.1684,2108,4,11,68.4,0.75,4
21470,26012,0.0149,2108,4,11,68.4,0.75,4
21471,21469,1.56,2108,4,11,68.4,0.75,4
21472,21474,0.4805,2142,5,11,68.4,0.75,4
21473,26015,0.0831,2142,5,11,68.4,0.75,4
21474,26018,0.0204,2142,5,11,68.4,0.75,4
21475,21278,0.0649,1460,1,93,46,0.75,4
21475,21459,0.4375,953,3,41,33.3,0.75,4
21475,21477,0.1598,953,3,41,33.3,0.75,4
21476,21473,0.5019,2142,5,11,68.4,0.75,4
21477,21475,0.1598,953,3,41,33.3,0.75,4
21477,26814,0.3548,1460,1,93,46,0.75,4
21479,26022,0.085,2142,5,11,68.4,0.75,4
21480,26021,0.1129,2142,5,11,68.4,0.75,4
21487,26024,0.0362,2142,5,11,68.4,0.75,4
21488,26023,1.29,2142,5,11,68.4,0.75,4
21491,26028,1.2034,2142,5,11,68.4,0.75,4
21492,26027,0.0419,2142,5,11,68.4,0.75,4
21497,26030,0.1026,2142,5,11,68.4,0.75,4
21498,26029,0.1781,2142,5,11,68.4,0.75,4
21501,26033,0.06,2142,5,11,68.4,0.75,4
21508,21514,0.45,2142,5,11,68.4,0.75,4
21514,26036,0.09,2142,5,11,68.4,0.75,4
21516,26035,0.47,2142,5,11,68.4,0.75,4
21532,26040,0.1825,2142,5,11,68.4,0.75,4
21534,26039,0.04,2142,5,11,68.4,0.75,4
21544,26042,0.0732,2142,5,11,68.4,0.75,4
21546,26041,0.9178,2142,5,11,68.4,0.75,4
21552,26046,1.03,2158,6,11,68.4,0.75,4
21554,26045,0.06,2158,6,11,68.4,0.75,4
21555,21559,0.38,953,3,41,37.5,0.75,4
21555,21577,0.36,944,2,41,29.1,0.75,4
21555,21983,0.38,953,3,41,37.5,0.75,4
21559,21555,0.38,953,3,41,37.5,0.75,4
21559,21561,0.41,953,3,41,37.5,0.75,4
21561,21559,0.41,953,3,41,37.5,0.75,4
21561,21563,0.46,953,3,41,37.5,0.75,4
21563,36,1.057,10000,1,51,12.5,0.75,4
21563,21561,0.46,953,3,41,37.5,0.75,4
21563,21565,0.28,953,3,41,37.5,0.75,4
21564,26048,0.11,2158,6,11,68.4,0.75,4
21565,21563,0.28,953,3,41,37.5,0.75,4
21565,21567,0.35,953,3,41,37.5,0.75,4
21566,26047,0.61,2158,6,11,68.4,0.75,4
21567,21565,0.35,953,3,41,37.5,0.75,4
21567,21573,0.56,953,3,41,37.5,0.75,4
21567,21585,0.22,953,3,41,33.3,0.75,4
21573,35,1.1805,10000,1,51,12.5,0.75,4
21573,21567,0.56,953,3,41,37.5,0.75,4
21573,21575,0.32,953,3,41,37.5,0.75,4
21575,21071,0.28,953,3,41,37.5,0.75,4
21575,21573,0.32,953,3,41,37.5,0.75,4
21576,21594,0.57,2158,6,11,68.4,0.75,4
21577,21555,0.36,944,2,41,29.1,0.75,4
21577,21588,0.23,944,2,41,29.1,0.75,4
21578,26051,0.05,2158,6,11,68.4,0.75,4
21585,21567,0.22,953,3,41,33.3,0.75,4
21585,21587,0.68,953,3,41,33.3,0.75,4
21587,21585,0.68,953,3,41,33.3,0.75,4
21587,21617,0.24,953,3,41,33.3,0.75,4
21588,21577,0.23,944,2,41,29.1,0.75,4
21588,21589,0.37,944,2,41,29.1,0.75,4
21589,21588,0.37,944,2,41,29.1,0.75,4
21589,21603,0.27,944,2,41,29.1,0.75,4
21594,26052,0.13,2158,6,11,68.4,0.75,4
21596,21578,0.56,2158,6,11,68.4,0.75,4
21603,36,1.6531,10000,1,51,12.5,0.75,4
21603,112,1.7852,10000,1,51,12.5,0.75,4
21603,21589,0.27,944,2,41,29.1,0.75,4
21603,21605,0.22,953,3,41,29.1,0.75,4
21605,21603,0.22,953,3,41,29.1,0.75,4
21605,21627,0.24,953,3,41,37.5,0.75,4
21612,26053,0.3656,2142,5,11,68.4,0.75,4
21617,36,0.3721,10000,1,51,12.5,0.75,4
21617,21587,0.24,953,3,41,33.3,0.75,4
21617,21621,0.11,953,3,41,33.3,0.75,4
21620,21628,0.42,2108,4,11,68.4,0.75,4
21621,21617,0.11,953,3,41,33.3,0.75,4
21621,21637,0.23,953,3,41,33.3,0.75,4
21622,20711,0.2409,2108,4,11,68.4,0.75,4
21627,21605,0.24,953,3,41,37.5,0.75,4
21627,21643,0.1885,953,3,41,37.5,0.75,4
21628,20070,0.12,2108,4,11,68.4,0.75,4
21630,21622,0.42,2108,4,11,68.4,0.75,4
21634,26060,0.09,2108,4,11,68.4,0.75,4
21636,20071,0.74,2142,5,11,68.4,0.75,4
21637,21621,0.23,953,3,41,33.3,0.75,4
21637,21639,0.3907,953,3,41,33.3,0.75,4
21639,21637,0.3907,953,3,41,33.3,0.75,4
21639,22276,0.144,953,3,41,33.3,0.75,4
21639,26019,0.2428,1465,1,71,43.5,0.75,4
21643,21627,0.1885,953,3,41,37.5,0.75,4
21643,22274,0.1355,953,3,41,37.5,0.75,4
21643,26025,0.2367,1465,1,71,43.5,0.75,4
21645,21663,0.0331,953,3,41,37.5,0.75,4
21645,22266,0.1091,953,3,41,37.5,0.75,4
21645,26026,0.2886,1465,1,71,43.5,0.75,4
21646,21658,0.24,2108,4,11,68.4,0.75,4
21648,20023,0.09,1460,1,73,42.3,0.75,4
21648,26061,0.34,2108,4,11,68.4,0.75,4
21655,21656,0.027,953,3,41,37.5,0.75,4
21655,22282,0.2339,953,3,41,33.3,0.75,4
21655,26020,0.3048,1465,1,71,43.5,0.75,4
21656,21655,0.027,953,3,41,37.5,0.75,4
21656,21677,0.38,1030,3,41,37.5,0.75,4
21658,21665,0.15,2108,4,11,68.4,0.75,4
21660,21648,0.25,2108,4,11,68.4,0.75,4
21663,21645,0.0331,953,3,41,37.5,0.75,4
21663,21679,0.64,953,3,41,37.5,0.75,4
21665,20278,0.44,2108,4,11,68.4,0.75,4
21666,21660,0.13,2108,4,11,68.4,0.75,4
21672,26066,0.3912,2142,5,11,68.4,0.75,4
21674,20042,0.5052,2158,6,11,68.4,0.75,4
21677,37,0.5798,10000,1,51,12.5,0.75,4
21677,21656,0.38,1030,3,41,37.5,0.75,4
21677,21697,0.5,1030,3,41,37.5,0.75,4
21679,37,1.4478,10000,1,51,12.5,0.75,4
21679,40,0.8827,10000,1,51,12.5,0.75,4
21679,21663,0.64,953,3,41,37.5,0.75,4
21679,21685,0.43,953,3,41,37.5,0.75,4
21684,21692,0.53,2158,6,11,68.4,0.75,4
21685,21679,0.43,953,3,41,37.5,0.75,4
21685,21689,0.63,953,3,41,37.5,0.75,4
21685,21701,0.16,953,3,41,37.5,0.75,4
21685,22131,0.32,953,3,41,37.5,0.75,4
21686,26067,0.07,2158,6,11,68.4,0.75,4
21689,21685,0.63,953,3,41,37.5,0.75,4
21689,21691,0.35,953,3,41,37.5,0.75,4
21691,21689,0.35,953,3,41,37.5,0.75,4
21691,21695,0.56,953,3,41,37.5,0.75,4
21691,21707,0.55,944,2,41,33.3,0.75,4
21692,26068,0.1,2158,6,11,68.4,0.75,4
21694,21686,0.54,2158,6,11,68.4,0.75,4
21695,37,0.3801,10000,1,51,12.5,0.75,4
21695,38,0.4894,10000,1,51,12.5,0.75,4
21695,21691,0.56,953,3,41,37.5,0.75,4
21695,21697,0.59,953,3,41,37.5,0.75,4
21697,21677,0.5,1030,3,41,37.5,0.75,4
21697,21695,0.59,953,3,41,37.5,0.75,4
21697,21699,0.42,953,3,41,37.5,0.75,4
21699,21213,0.57,953,3,41,37.5,0.75,4
21699,21697,0.42,953,3,41,37.5,0.75,4
21701,38,1.4873,10000,1,51,12.5,0.75,4
21701,21685,0.16,953,3,41,37.5,0.75,4
21701,21715,0.4,953,3,41,37.5,0.75,4
21703,21710,0.65,2158,6,11,68.4,0.75,4
21704,26071,0.04,2158,6,11,68.4,0.75,4
21707,38,0.5192,10000,1,51,12.5,0.75,4
21707,21691,0.55,944,2,41,33.3,0.75,4
21707,21709,0.21,944,2,41,33.3,0.75,4
21709,21707,0.21,944,2,41,33.3,0.75,4
21709,21719,0.0973,944,2,41,29.1,0.75,4
21710,26072,0.06,2158,6,11,68.4,0.75,4
21711,21704,0.65,2158,6,11,68.4,0.75,4
21715,39,1.1884,10000,1,51,12.5,0.75,4
21715,21701,0.4,953,3,41,37.5,0.75,4
21715,21717,0.41,563,2,61,38.5,0.75,4
21715,21724,0.7043,953,3,41,37.5,0.75,4
21717,21715,0.41,563,2,61,38.5,0.75,4
21717,21719,0.5476,563,2,61,38.5,0.75,4
21719,21709,0.0973,944,2,41,29.1,0.75,4
21719,21717,0.5476,563,2,61,38.5,0.75,4
21719,21721,0.1056,1470,3,93,46,0.75,4
21719,21731,0.9674,944,2,41,29.1,0.75,4
21720,26076,0.5,2158,6,11,68.4,0.75,4
21721,20175,0.1557,1460,1,93,46,0.75,4
21721,21030,0.4984,1460,1,93,46,0.75,4
21722,26075,0.06,2158,6,11,68.4,0.75,4
21724,21715,0.7043,953,3,41,37.5,0.75,4
21724,21725,0.3067,953,3,41,37.5,0.75,4
21725,27,1.4554,10000,1,51,12.5,0.75,4
21725,21724,0.3067,953,3,41,37.5,0.75,4
21725,21761,1.0294,953,3,41,37.5,0.75,4
21725,26220,0.2834,1460,1,93,46,0.75,4
21731,27,0.6328,10000,1,51,12.5,0.75,4
21731,21719,0.9674,944,2,41,29.1,0.75,4
21731,21738,0.38,944,2,41,29.1,0.75,4
21736,26078,0.1,2158,6,11,68.4,0.75,4
21738,21731,0.38,944,2,41,29.1,0.75,4
21738,21773,0.9,944,2,41,33.3,0.75,4
21742,26077,0.65,2158,6,11,68.4,0.75,4
21750,21759,0.55,2158,6,11,68.4,0.75,4
21755,26081,0.05,2158,6,11,68.4,0.75,4
21759,26082,0.1,2158,6,11,68.4,0.75,4
21760,21755,0.55,2158,6,11,68.4,0.75,4
21761,34,0.7426,10000,1,51,12.5,0.75,4
21761,21725,1.0294,953,3,41,37.5,0.75,4
21761,21765,0.29,953,3,41,37.5,0.75,4
21765,21761,0.29,953,3,41,37.5,0.75,4
21765,21767,0.14,953,3,41,37.5,0.75,4
21766,21774,0.38,2158,6,11,68.4,0.75,4
21767,21765,0.14,953,3,41,37.5,0.75,4
21767,21773,0.67,953,3,41,37.5,0.75,4
21767,21823,1.4,953,3,41,29.1,0.75,4
21767,22223,0.21,953,3,41,37.5,0.75,4
21768,26085,0.06,2158,6,11,68.4,0.75,4
21773,21738,0.9,944,2,41,33.3,0.75,4
21773,21767,0.67,953,3,41,37.5,0.75,4
21773,21775,0.38,953,3,41,37.5,0.75,4
21774,26086,0.07,2158,6,11,68.4,0.75,4
21775,21773,0.38,953,3,41,37.5,0.75,4
21775,21777,0.31,953,3,41,37.5,0.75,4
21777,27,0.9763,10000,1,51,12.5,0.75,4
21777,21775,0.31,953,3,41,37.5,0.75,4
21777,21779,0.28,953,3,41,37.5,0.75,4
21778,21768,0.38,2158,6,11,68.4,0.75,4
21779,28,1.649,10000,1,51,12.5,0.75,4
21779,21777,0.28,953,3,41,37.5,0.75,4
21779,21781,0.42,953,3,41,37.5,0.75,4
21781,21779,0.42,953,3,41,37.5,0.75,4
21781,26104,0.4806,777,3,41,37.5,0.75,4
21788,31477,0.5415,2142,5,11,68.4,0.75,4
21789,26089,0.06,2142,5,11,68.4,0.75,4
21823,28,1.3474,10000,1,51,12.5,0.75,4
21823,32,0.8049,10000,1,51,12.5,0.75,4
21823,21767,1.4,953,3,41,29.1,0.75,4
21823,21837,0.92,953,3,41,37.5,0.75,4
21837,21823,0.92,953,3,41,37.5,0.75,4
21837,21839,0.21,953,3,41,37.5,0.75,4
21839,21837,0.21,953,3,41,37.5,0.75,4
21839,21867,0.65,953,3,41,37.5,0.75,4
21865,21867,0.2117,953,3,41,37.5,0.75,4
21865,22298,0.6974,953,3,41,37.5,0.75,4
21867,21839,0.65,953,3,41,37.5,0.75,4
21867,21865,0.2117,953,3,41,37.5,0.75,4
21867,21869,0.1232,953,3,41,33.3,0.75,4
21867,21911,1.21,1030,3,41,37.5,0.75,4
21869,21867,0.1232,953,3,41,33.3,0.75,4
21869,21871,0.1567,953,3,41,33.3,0.75,4
21871,21869,0.1567,953,3,41,33.3,0.75,4
21871,21875,0.6589,953,3,41,33.3,0.75,4
21875,28,1.5556,10000,1,51,12.5,0.75,4
21875,31,1.1884,10000,1,51,12.5,0.75,4
21875,21871,0.6589,953,3,41,33.3,0.75,4
21875,21877,0.43,953,3,41,33.3,0.75,4
21877,21875,0.43,953,3,41,33.3,0.75,4
21877,26952,0.69,953,3,41,33.3,0.75,4
21911,31,1.1491,10000,1,51,12.5,0.75,4
21911,33,1.6278,10000,1,51,12.5,0.75,4
21911,21867,1.21,1030,3,41,37.5,0.75,4
21911,21919,0.33,1030,2,41,37.5,0.75,4
